SSL_SCORE,PREDICTOR_RAT_AGE_AT_LATEST_ARREST,PREDICTOR_RAT_VICTIM_SHOOTING_INCIDENTS,SEX_CODE_CD,PREDICTOR_RAT_VICTIM_BATTERY_OR_ASSAULT,PREDICTOR_RAT_ARRESTS_VIOLENT_OFFENSES,PREDICTOR_RAT_GANG_AFFILIATION,PREDICTOR_RAT_NARCOTIC_ARRESTS,PREDICTOR_RAT_TREND_IN_CRIMINAL_ACTIVITY,PREDICTOR_RAT_UUW_ARRESTS,SSL_SCORE_RANK
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,1,0,1,-0.2,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,1,-1.2,0,264103
262,30-40,0,1,0,0,1,2,-0.1,0,264103
262,30-40,0,1,0,0,0,1,-0.2,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,1,1,-0.6,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,0,0,0,0,1,-0.4,0,264103
262,30-40,0,1,0,0,1,2,-0.1,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,1,-0.7,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,1,-0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.9,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,1,-0.3,0,264103
262,30-40,0,1,0,0,0,0,0.9,0,264103
262,30-40,0,1,0,0,0,1,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,1,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,0,1,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,1,1,-0.1,0,264103
262,30-40,0,1,0,1,1,0,-0.6,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,2,0.1,0,264103
262,30-40,0,1,0,0,0,1,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,0,1,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,0,0,0,0,1,-0.3,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,0.4,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,3,0.1,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,0,1,-0.6,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,0.4,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,1,1,-0.3,0,264103
262,30-40,0,1,0,0,0,1,-0.2,0,264103
262,30-40,0,1,0,0,1,1,-0.1,0,264103
262,30-40,0,1,0,0,0,1,-0.2,0,264103
262,30-40,0,1,0,0,0,1,-0.8,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,1,3,-0.1,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,1,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,1,-0.6,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,0.4,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,0,1,0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,1,1,-0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,1,-0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,0,1,-0.4,0,264103
262,30-40,0,0,0,1,0,0,-0.2,0,264103
262,30-40,0,1,0,1,1,0,-0.6,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,1,1,-0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,1,1,0,-0.6,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,1,-0.3,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,1,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,1,-0.4,0,264103
262,30-40,0,1,0,0,0,0,-0.7,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,0,1,0.0,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,1,1,-0.6,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,0,1,0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,0,1,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,1,1,-0.1,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,3,0.1,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,0,0,-1.1,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,1,1,-0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.9,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,0.7,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,0,1,0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,0,1,0.3,0,264103
262,30-40,0,0,0,0,0,1,-0.2,0,264103
262,30-40,0,1,0,0,1,1,-0.3,0,264103
262,30-40,0,1,0,0,1,1,-0.1,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,1,-0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,1,0,-0.1,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
262,30-40,0,1,0,0,1,0,-0.3,0,264103
262,30-40,0,0,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,1,2,0.1,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,0,0,0,0,0,0.3,0,264103
262,30-40,0,0,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,0,0,0,-0.4,0,264103
262,30-40,0,1,0,1,1,2,-1.0,0,264103
262,30-40,0,1,0,0,0,0,0.3,0,264103
261,30-40,0,1,0,1,0,0,-0.4,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.5,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,1,1,0.3,0,265919
261,30-40,0,1,0,0,0,1,0.2,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,1,0.2,0,265919
261,30-40,0,1,0,0,1,0,0.6,0,265919
261,30-40,0,1,0,0,1,0,0.1,0,265919
261,30-40,0,1,0,0,0,0,0.5,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,1,0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-1.2,0,265919
261,30-40,0,0,0,0,0,1,-0.1,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.5,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,1,0.2,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,1,1,0.1,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,1,1,0.3,0,265919
261,30-40,0,1,0,0,0,0,-0.5,0,265919
261,30-40,0,1,0,0,0,0,-2.1,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,1,0,0,-0.5,0,265919
261,30-40,0,1,0,0,0,1,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,1,3,-0.4,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,1,1,-0.4,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,1,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.1,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,1,-0.5,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.5,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,1,0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-1.2,0,265919
261,30-40,0,0,0,0,0,0,-0.8,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.5,0,265919
261,30-40,0,1,0,0,0,0,0.6,0,265919
261,30-40,0,1,0,0,0,1,0.0,0,265919
261,30-40,0,1,0,0,1,0,0.1,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,1,4,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.5,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,0.5,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,2,0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.3,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-1.2,0,265919
261,30-40,0,1,0,0,0,0,0.3,0,265919
261,30-40,0,1,0,0,0,0,-0.5,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.5,0,265919
261,30-40,0,1,0,0,0,1,-1.3,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-1.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.5,0,265919
261,30-40,0,0,0,0,0,0,-0.5,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.5,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.5,0,265919
261,30-40,0,0,0,0,0,0,-0.3,0,265919
261,30-40,0,1,0,0,0,2,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,1,-0.1,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,1,0,0.6,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.5,0,265919
261,30-40,0,1,0,0,0,0,-0.3,0,265919
261,30-40,0,1,0,0,0,2,0.0,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,1,1,-0.7,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,1,0,0.6,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.8,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.5,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.5,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,-0.8,0,265919
261,30-40,0,1,0,0,0,0,0.1,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,2,0.0,0,265919
261,30-40,0,1,0,0,0,1,0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,-2.0,0,265919
261,30-40,0,0,0,0,0,0,-0.5,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,0.5,0,265919
261,30-40,0,1,0,0,0,0,0.5,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,1,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,1,0.5,0,265919
261,30-40,0,0,0,0,0,1,0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,2,-0.5,0,265919
261,30-40,0,0,0,0,0,0,-0.1,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,1,0.0,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.5,0,265919
261,30-40,0,1,0,0,1,0,0.1,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.5,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.8,0,265919
261,30-40,0,1,0,0,0,0,0.5,0,265919
261,30-40,0,1,0,0,0,0,0.3,0,265919
261,30-40,0,1,0,0,0,0,0.8,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,1,0,0.6,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,1,0.2,0,265919
261,30-40,0,0,0,0,0,2,0.0,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,0,0,0,1,0,0.1,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,1,1,0.1,0,265919
261,30-40,0,0,0,0,0,2,0.4,0,265919
261,30-40,0,1,0,0,0,0,0.8,0,265919
261,30-40,0,1,0,0,0,0,0.1,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,0,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,1,0.0,0,265919
261,30-40,0,0,0,0,0,0,0.5,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,2,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,1,0,0.1,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,1,0,0.1,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,-1.2,0,265919
261,30-40,0,1,0,0,0,0,-0.2,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,1,0,0.6,0,265919
261,30-40,0,0,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,1,0.1,0,265919
261,30-40,0,1,0,0,1,1,0.6,0,265919
261,30-40,0,1,0,0,0,0,0.0,0,265919
261,30-40,0,1,0,0,0,1,0.0,0,265919
