SSL_SCORE,PREDICTOR_RAT_AGE_AT_LATEST_ARREST,PREDICTOR_RAT_VICTIM_SHOOTING_INCIDENTS,SEX_CODE_CD,PREDICTOR_RAT_VICTIM_BATTERY_OR_ASSAULT,PREDICTOR_RAT_ARRESTS_VIOLENT_OFFENSES,PREDICTOR_RAT_GANG_AFFILIATION,PREDICTOR_RAT_NARCOTIC_ARRESTS,PREDICTOR_RAT_TREND_IN_CRIMINAL_ACTIVITY,PREDICTOR_RAT_UUW_ARRESTS,SSL_SCORE_RANK
254,40-50,0,1,0,0,0,1,0.6,0,278601
254,40-50,0,1,0,1,1,0,0.0,1,278601
254,40-50,0,0,1,0,0,0,0.1,0,278601
254,40-50,0,1,0,0,0,2,0.4,0,278601
254,40-50,0,1,1,0,0,1,0.3,0,278601
254,40-50,0,1,0,0,1,1,0.4,0,278601
254,40-50,0,0,0,0,0,4,-0.2,0,278601
254,40-50,0,1,0,1,0,0,-0.6,1,278601
254,40-50,0,0,0,1,0,0,0.3,0,278601
254,40-50,0,0,0,1,0,0,0.3,0,278601
254,40-50,0,1,0,1,0,0,-0.1,1,278601
254,40-50,0,0,1,0,0,0,0.1,0,278601
254,40-50,0,1,0,1,0,0,0.3,0,278601
254,40-50,0,1,1,0,0,1,0.3,0,278601
254,40-50,0,0,0,0,0,4,0.2,0,278601
254,40-50,0,1,0,0,1,0,0.7,0,278601
254,40-50,0,1,0,0,1,3,0.3,0,278601
254,40-50,0,1,1,0,1,0,0.2,0,278601
254,40-50,0,1,1,0,0,0,-0.1,0,278601
254,40-50,0,1,0,1,1,0,0.5,1,278601
254,40-50,0,1,1,0,0,0,0.1,0,278601
254,40-50,1,1,1,0,0,0,0.2,0,278601
254,40-50,0,0,0,0,0,0,0.4,0,278601
254,40-50,0,1,0,1,0,0,-0.1,1,278601
254,40-50,0,1,0,0,1,1,0.4,0,278601
254,40-50,0,1,0,0,0,0,1.2,0,278601
254,40-50,0,1,0,0,1,1,0.4,0,278601
254,40-50,0,1,0,0,1,3,-0.1,0,278601
254,40-50,0,1,0,0,0,2,0.3,0,278601
254,40-50,0,1,1,1,0,0,0.1,0,278601
254,40-50,0,1,0,2,1,0,0.2,1,278601
254,40-50,0,1,0,1,0,0,-0.1,1,278601
254,40-50,0,1,0,1,1,1,-0.3,0,278601
254,40-50,0,1,1,0,0,0,0.1,0,278601
254,40-50,0,1,0,1,0,0,0.3,1,278601
254,40-50,0,0,0,0,0,1,0.7,0,278601
254,40-50,1,1,0,0,1,3,-1.2,0,278601
254,40-50,0,1,0,1,0,0,-0.1,1,278601
254,40-50,0,1,0,0,0,2,0.3,0,278601
254,40-50,0,1,0,0,1,0,1.2,0,278601
254,40-50,0,0,0,0,0,2,0.3,0,278601
254,40-50,0,1,1,0,0,0,-0.4,0,278601
254,40-50,0,0,0,0,0,0,1.0,0,278601
254,40-50,0,1,0,1,0,0,-0.6,1,278601
254,40-50,0,1,0,0,0,2,0.9,0,278601
254,40-50,0,1,0,0,0,3,0.3,0,278601
254,40-50,0,1,0,0,0,2,0.3,0,278601
254,40-50,0,0,0,0,0,1,0.6,0,278601
254,40-50,0,1,0,0,1,2,0.4,0,278601
254,40-50,0,1,0,0,0,0,1.6,0,278601
254,40-50,0,0,0,1,0,0,-0.6,1,278601
254,40-50,0,1,0,1,0,0,-0.6,1,278601
254,40-50,0,1,0,0,1,0,0.7,0,278601
254,40-50,0,1,0,0,1,4,0.6,0,278601
254,40-50,0,1,0,0,1,0,0.7,0,278601
254,40-50,0,1,1,0,1,0,0.0,0,278601
254,40-50,0,1,0,1,1,1,-0.3,0,278601
254,40-50,1,1,1,0,1,0,0.1,0,278601
254,40-50,0,1,0,0,0,2,0.3,0,278601
254,40-50,0,1,0,0,0,0,1.0,0,278601
254,40-50,0,1,0,0,1,3,-0.1,0,278601
254,40-50,0,1,0,0,1,0,1.1,0,278601
254,40-50,0,1,0,0,1,3,-0.2,0,278601
254,40-50,0,1,0,0,1,2,1.1,0,278601
254,40-50,0,1,0,0,1,2,0.4,0,278601
254,40-50,0,1,1,0,0,0,0.1,0,278601
254,40-50,0,1,0,0,1,3,-0.1,0,278601
254,40-50,0,1,0,1,0,0,0.3,0,278601
254,40-50,0,1,0,0,1,1,0.4,0,278601
254,40-50,0,1,0,0,1,3,0.4,0,278601
254,40-50,0,1,0,0,1,4,0.6,0,278601
254,40-50,0,0,0,0,0,1,0.6,0,278601
254,40-50,0,1,0,1,0,0,-0.1,1,278601
254,40-50,0,1,0,0,1,4,-0.5,0,278601
254,40-50,0,1,0,1,0,0,-0.1,1,278601
254,40-50,0,1,0,1,0,0,-0.1,1,278601
254,40-50,0,0,0,2,0,0,-0.7,0,278601
254,40-50,0,1,1,0,0,1,0.6,0,278601
254,40-50,0,0,0,1,0,0,-0.1,1,278601
254,40-50,0,1,0,1,0,0,0.3,0,278601
254,40-50,0,1,1,0,0,0,0.1,0,278601
254,40-50,1,0,1,0,0,0,0.0,0,278601
254,40-50,0,1,0,0,1,4,-0.1,0,278601
254,40-50,0,1,0,1,1,0,0.2,1,278601
254,40-50,0,1,0,0,1,0,0.7,0,278601
254,40-50,0,0,0,0,1,2,0.4,0,278601
254,40-50,0,1,0,1,0,0,-0.1,1,278601
254,40-50,0,1,0,0,1,4,0.1,0,278601
254,40-50,0,1,0,1,1,0,-0.1,0,278601
254,40-50,0,1,0,0,0,1,0.5,0,278601
254,40-50,0,1,1,0,0,0,-0.1,0,278601
254,40-50,0,1,0,0,0,1,0.6,0,278601
254,40-50,0,1,0,0,0,0,0.1,0,278601
254,40-50,0,1,0,1,0,0,0.3,0,278601
254,40-50,1,1,0,0,1,0,-0.1,0,278601
254,40-50,0,0,0,0,0,0,0.1,0,278601
254,40-50,0,1,0,2,1,0,-0.6,0,278601
254,40-50,0,0,0,0,0,1,0.6,0,278601
254,40-50,1,1,0,0,0,0,-0.1,0,278601
254,40-50,0,1,1,0,0,0,0.3,0,278601
254,40-50,0,1,0,0,1,1,0.4,0,278601
254,40-50,0,1,0,0,0,0,1.5,0,278601
254,40-50,0,1,0,0,0,0,1.0,0,278601
254,40-50,0,1,1,0,0,0,-0.1,0,278601
254,40-50,0,1,0,0,1,1,0.4,0,278601
254,40-50,0,1,0,0,1,1,0.7,0,278601
254,40-50,0,1,0,0,1,0,0.7,0,278601
254,40-50,0,1,0,0,1,0,0.7,0,278601
254,40-50,0,1,0,1,0,0,0.3,0,278601
253,40-50,0,0,1,0,0,0,-0.7,0,281280
253,40-50,0,0,0,1,0,0,0.0,0,281280
253,40-50,0,1,0,1,0,0,0.6,1,281280
253,40-50,0,0,0,0,0,0,0.9,0,281280
253,40-50,0,1,0,0,0,1,-0.4,0,281280
253,40-50,0,1,0,0,0,2,0.4,0,281280
253,40-50,1,1,0,0,0,1,-0.4,0,281280
253,40-50,0,1,1,0,1,1,-0.1,0,281280
253,40-50,0,1,0,0,0,0,0.9,0,281280
253,40-50,0,0,1,0,0,0,0.3,0,281280
253,40-50,0,1,0,1,0,0,0.0,0,281280
253,40-50,0,1,0,1,0,0,-0.3,0,281280
253,40-50,0,0,0,0,0,3,-0.5,0,281280
253,40-50,0,1,0,0,0,1,-0.1,0,281280
253,40-50,0,1,0,1,0,0,0.3,1,281280
253,40-50,0,1,0,0,1,3,0.3,0,281280
253,40-50,0,1,0,0,0,2,0.2,0,281280
253,40-50,0,1,0,1,1,0,-0.1,0,281280
253,40-50,0,1,0,1,1,0,-0.1,0,281280
253,40-50,0,1,0,0,1,1,0.6,0,281280
253,40-50,0,0,0,1,0,0,0.0,0,281280
253,40-50,0,0,0,1,0,0,0.0,0,281280
253,40-50,0,1,0,1,0,0,0.1,1,281280
253,40-50,0,1,0,1,0,0,0.3,1,281280
253,40-50,0,0,0,0,0,1,0.8,0,281280
253,40-50,0,1,0,0,1,1,0.3,0,281280
253,40-50,0,1,0,0,1,4,-1.3,0,281280
253,40-50,0,0,0,0,0,3,1.2,0,281280
253,40-50,1,1,1,0,0,0,-0.3,0,281280
253,40-50,0,1,0,1,1,0,-0.1,0,281280
253,40-50,0,1,0,1,0,0,0.3,1,281280
253,40-50,0,0,1,0,0,1,0.1,0,281280
253,40-50,0,1,0,0,0,1,0.8,0,281280
253,40-50,0,0,1,0,0,2,-1.2,0,281280
253,40-50,0,1,0,0,0,2,0.5,0,281280
253,40-50,0,0,0,0,0,2,1.5,0,281280
253,40-50,0,0,0,0,0,0,0.9,0,281280
253,40-50,0,0,0,1,0,0,0.3,1,281280
253,40-50,0,1,0,1,0,0,0.0,0,281280
253,40-50,0,1,0,1,0,0,0.1,1,281280
253,40-50,0,1,0,0,0,0,0.9,0,281280
253,40-50,0,1,0,0,1,0,1.6,0,281280
253,40-50,0,1,0,1,0,0,0.1,1,281280
253,40-50,0,0,0,1,0,0,0.3,0,281280
253,40-50,0,1,0,0,0,0,0.9,0,281280
253,40-50,0,1,1,0,0,0,-0.4,0,281280
253,40-50,0,1,0,0,1,2,0.6,0,281280
253,40-50,0,1,0,1,0,1,-0.4,1,281280
253,40-50,0,1,0,0,1,0,1.7,0,281280
253,40-50,0,1,0,1,0,0,0.0,0,281280
253,40-50,0,1,0,2,1,0,0.5,0,281280
253,40-50,0,1,0,1,0,0,0.6,1,281280
253,40-50,0,1,0,0,0,0,0.9,0,281280
253,40-50,0,1,0,1,0,0,0.1,1,281280
253,40-50,0,1,1,0,0,0,0.3,0,281280
253,40-50,0,1,1,0,0,0,0.3,0,281280
253,40-50,0,1,0,0,0,1,0.5,0,281280
253,40-50,0,1,0,0,1,3,0.1,0,281280
253,40-50,0,1,0,1,0,0,0.1,1,281280
253,40-50,0,1,0,0,0,1,0.5,0,281280
253,40-50,0,1,0,0,1,1,-0.2,0,281280
253,40-50,0,1,0,0,1,0,0.3,0,281280
253,40-50,0,0,0,0,0,3,-0.6,0,281280
253,40-50,0,1,0,0,0,0,2.3,0,281280
253,40-50,0,1,0,1,0,1,-0.4,1,281280
253,40-50,0,1,0,0,0,5,-0.5,0,281280
253,40-50,0,1,0,0,0,0,0.9,0,281280
253,40-50,0,1,1,0,0,0,0.9,0,281280
253,40-50,0,1,0,0,1,3,0.3,0,281280
253,40-50,0,1,1,0,1,1,-0.1,0,281280
253,40-50,0,1,1,0,1,0,0.7,0,281280
253,40-50,0,1,0,1,1,0,-0.3,1,281280
253,40-50,0,1,0,1,1,0,0.6,0,281280
253,40-50,0,1,0,0,0,0,0.9,0,281280
253,40-50,0,1,1,0,1,0,0.3,0,281280
253,40-50,0,1,0,1,1,0,0.6,0,281280
253,40-50,0,1,0,0,1,2,0.0,0,281280
253,40-50,0,1,0,0,1,1,0.2,0,281280
253,40-50,0,1,0,1,1,1,-0.6,1,281280
253,40-50,0,1,1,0,1,0,-0.6,0,281280
253,40-50,0,0,1,0,0,1,-0.2,0,281280
253,40-50,0,1,0,0,1,3,0.3,0,281280
253,40-50,0,1,0,1,1,0,-0.1,0,281280
253,40-50,0,1,0,0,1,2,0.3,0,281280
253,40-50,0,1,1,0,0,1,0.3,0,281280
253,40-50,0,1,0,1,1,0,0.6,1,281280
253,40-50,1,1,0,0,0,0,-0.1,0,281280
253,40-50,0,1,0,0,0,1,0.8,0,281280
253,40-50,0,0,0,0,0,4,0.2,0,281280
253,40-50,0,1,0,1,1,0,0.6,0,281280
253,40-50,0,1,0,0,0,2,0.8,0,281280
253,40-50,0,1,0,1,0,0,0.1,1,281280
253,40-50,0,1,0,0,1,1,0.6,0,281280
253,40-50,0,1,0,1,0,0,0.1,1,281280
253,40-50,0,1,1,0,0,0,-0.4,0,281280
253,40-50,1,1,1,0,1,2,-0.8,0,281280
253,40-50,0,0,0,1,0,0,0.0,0,281280
253,40-50,0,1,0,0,1,3,0.1,0,281280
253,40-50,0,0,0,1,0,0,-0.4,1,281280
253,40-50,0,1,0,0,1,1,0.3,0,281280
253,40-50,1,1,0,0,1,0,-0.2,0,281280
253,40-50,0,1,0,0,1,2,0.1,0,281280
253,40-50,0,1,0,0,1,1,1.0,0,281280
253,40-50,0,1,0,0,0,0,0.3,0,281280
253,40-50,0,1,0,1,0,0,0.3,1,281280
253,40-50,0,0,0,0,0,1,0.5,0,281280
253,40-50,0,1,0,0,0,0,0.9,0,281280
253,40-50,0,1,0,0,0,1,0.5,0,281280
253,40-50,0,0,0,0,0,2,0.2,0,281280
253,40-50,0,1,0,0,1,1,0.3,0,281280
253,40-50,0,0,0,1,0,0,0.3,1,281280
253,40-50,1,1,0,0,1,1,0.0,0,281280
253,40-50,0,0,0,1,0,0,0.0,0,281280
253,40-50,0,1,0,1,0,0,0.0,0,281280
253,40-50,0,1,0,0,0,0,-0.1,0,281280
253,40-50,0,0,0,0,0,4,0.8,0,281280
253,40-50,0,1,0,1,1,0,0.1,0,281280
253,40-50,0,1,0,1,0,0,0.4,1,281280
253,40-50,0,1,0,1,0,0,-0.4,1,281280
253,40-50,0,1,0,1,0,0,-0.4,1,281280
253,40-50,0,0,0,1,0,0,0.0,0,281280
253,40-50,0,1,0,0,1,0,1.0,0,281280
253,40-50,0,1,0,2,1,0,0.9,0,281280
253,40-50,0,1,0,0,0,4,0.0,0,281280
253,40-50,0,1,0,0,1,1,0.6,0,281280
253,40-50,0,1,0,0,1,2,0.0,0,281280
253,40-50,0,0,0,1,0,0,0.3,0,281280
253,40-50,0,0,0,0,0,1,0.4,0,281280
253,40-50,0,1,0,0,1,3,0.9,0,281280
253,40-50,0,1,0,1,0,0,0.1,1,281280
253,40-50,0,1,0,0,1,1,0.3,0,281280
253,40-50,0,1,0,1,0,0,-0.4,1,281280
253,40-50,0,1,0,1,0,0,0.1,1,281280
252,40-50,0,1,0,0,0,1,0.2,0,281970
252,40-50,0,1,0,2,1,0,-0.4,1,281970
252,40-50,0,0,0,0,0,2,0.2,0,281970
252,40-50,0,1,0,0,1,0,0.6,0,281970
252,40-50,0,1,0,0,0,2,0.9,0,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,0,1,0,1,0,0,0.0,1,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,0,1,0,0,1,0,0.6,0,281970
252,40-50,0,1,0,0,1,3,-0.2,0,281970
252,40-50,0,0,0,0,0,2,0.4,0,281970
252,40-50,0,1,0,2,0,0,0.4,0,281970
252,40-50,0,1,0,0,1,2,0.3,0,281970
252,40-50,0,1,1,0,1,1,0.1,0,281970
252,40-50,0,0,0,0,0,1,-0.8,0,281970
252,40-50,0,1,0,1,1,0,-0.1,1,281970
252,40-50,1,1,0,0,1,0,-0.3,0,281970
252,40-50,0,1,0,0,0,0,1.2,0,281970
252,40-50,0,1,0,0,1,2,0.3,0,281970
252,40-50,0,1,0,1,1,2,-0.8,0,281970
252,40-50,0,1,0,0,0,3,1.8,0,281970
252,40-50,0,1,1,0,0,0,-0.2,0,281970
252,40-50,0,1,0,0,1,6,0.7,0,281970
252,40-50,0,1,0,1,1,1,-0.5,0,281970
252,40-50,0,1,0,1,1,1,0.1,1,281970
252,40-50,0,0,0,0,0,2,0.1,0,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,0,1,0,0,1,0,0.6,0,281970
252,40-50,0,1,0,0,1,0,0.9,0,281970
252,40-50,0,1,0,2,0,0,0.4,0,281970
252,40-50,0,1,1,0,0,0,0.1,0,281970
252,40-50,0,1,1,0,0,0,-0.2,0,281970
252,40-50,0,1,1,0,0,0,0.0,0,281970
252,40-50,0,1,0,0,0,0,0.1,0,281970
252,40-50,0,0,0,0,0,2,1.1,0,281970
252,40-50,0,0,0,1,0,0,0.1,0,281970
252,40-50,0,1,0,0,0,2,0.4,0,281970
252,40-50,0,1,0,0,1,0,0.6,0,281970
252,40-50,0,0,1,0,0,0,-0.2,0,281970
252,40-50,1,1,0,0,0,0,0.3,0,281970
252,40-50,0,1,1,0,0,0,-0.2,0,281970
252,40-50,0,1,1,0,1,1,0.1,0,281970
252,40-50,0,0,1,0,0,0,0.0,0,281970
252,40-50,0,1,0,2,1,0,-1.2,0,281970
252,40-50,0,1,0,0,0,2,0.4,0,281970
252,40-50,0,1,0,0,0,2,0.4,0,281970
252,40-50,0,1,1,0,0,0,0.0,0,281970
252,40-50,0,1,0,0,1,0,0.9,0,281970
252,40-50,0,1,0,0,0,2,0.4,0,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,0,1,0,1,1,0,0.6,0,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,0,1,0,0,1,2,0.9,0,281970
252,40-50,0,1,0,0,0,0,0.8,0,281970
252,40-50,0,1,0,1,0,1,0.9,0,281970
252,40-50,0,1,0,0,1,0,0.6,0,281970
252,40-50,0,1,0,0,1,1,0.9,0,281970
252,40-50,0,0,0,0,0,0,0.8,0,281970
252,40-50,0,1,1,1,0,0,0.2,0,281970
252,40-50,0,1,0,1,0,1,0.4,0,281970
252,40-50,0,1,0,0,0,0,2.1,0,281970
252,40-50,0,1,0,0,0,2,0.2,0,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,0,0,0,1,0,0,0.0,0,281970
252,40-50,0,1,0,0,0,2,0.4,0,281970
252,40-50,0,1,0,0,0,2,0.4,0,281970
252,40-50,0,1,0,1,0,1,0.4,0,281970
252,40-50,0,1,0,0,0,2,0.7,0,281970
252,40-50,0,1,0,0,0,4,0.4,0,281970
252,40-50,0,0,0,0,0,3,1.2,0,281970
252,40-50,0,1,0,0,0,0,0.8,0,281970
252,40-50,0,1,0,0,1,2,0.0,0,281970
252,40-50,0,1,0,0,0,2,0.4,0,281970
252,40-50,0,1,0,0,0,0,0.8,0,281970
252,40-50,0,1,0,2,1,1,-0.5,1,281970
252,40-50,0,1,0,0,0,1,0.7,0,281970
252,40-50,0,1,0,0,1,2,0.3,0,281970
252,40-50,0,1,0,0,1,0,0.6,0,281970
252,40-50,0,1,0,2,0,1,-0.9,0,281970
252,40-50,0,1,0,0,0,2,0.4,0,281970
252,40-50,0,1,0,0,1,0,0.6,0,281970
252,40-50,0,1,0,0,0,0,0.8,0,281970
252,40-50,0,1,0,0,1,0,0.3,0,281970
252,40-50,0,1,0,0,0,1,0.3,0,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,0,1,0,0,1,0,0.6,0,281970
252,40-50,0,1,0,1,1,0,0.3,0,281970
252,40-50,0,1,0,1,0,0,0.0,1,281970
252,40-50,0,1,0,2,1,1,-0.2,0,281970
252,40-50,0,1,0,2,0,0,-1.1,2,281970
252,40-50,0,0,0,2,0,0,0.0,1,281970
252,40-50,0,1,0,1,0,1,-0.3,0,281970
252,40-50,0,1,0,1,1,0,-0.1,1,281970
252,40-50,0,1,0,1,1,0,0.3,0,281970
252,40-50,0,1,0,0,1,4,1.1,0,281970
252,40-50,0,1,0,0,1,2,0.0,0,281970
252,40-50,0,1,1,0,1,1,0.1,0,281970
252,40-50,0,1,0,0,0,1,0.6,0,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,0,0,1,0,1,1,-0.7,0,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,0,1,0,0,1,4,-0.2,0,281970
252,40-50,0,1,1,0,1,1,0.1,0,281970
252,40-50,0,1,0,1,1,0,0.1,1,281970
252,40-50,0,1,0,0,1,0,0.6,0,281970
252,40-50,0,0,0,0,0,4,0.1,0,281970
252,40-50,0,0,1,0,0,0,-0.5,0,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,0,1,0,0,1,2,0.2,0,281970
252,40-50,0,1,1,0,0,0,0.0,0,281970
252,40-50,0,1,1,1,0,0,-1.1,1,281970
252,40-50,0,1,0,0,0,1,0.1,0,281970
252,40-50,0,1,1,0,0,0,0.0,0,281970
252,40-50,0,0,1,0,0,1,-0.3,0,281970
252,40-50,0,0,0,0,0,0,0.3,0,281970
252,40-50,0,1,0,1,0,0,0.3,1,281970
252,40-50,0,1,1,0,1,1,0.3,0,281970
252,40-50,0,1,0,0,0,0,1.2,0,281970
252,40-50,0,1,0,1,0,0,0.2,0,281970
252,40-50,0,1,0,0,0,0,0.8,0,281970
252,40-50,0,0,0,0,0,3,0.4,0,281970
252,40-50,0,1,0,0,0,1,0.3,0,281970
252,40-50,0,0,1,0,0,0,-0.5,0,281970
252,40-50,0,0,0,0,0,2,0.4,0,281970
252,40-50,0,0,1,0,0,0,0.0,0,281970
252,40-50,0,1,0,0,1,0,0.9,0,281970
252,40-50,0,1,0,0,1,0,0.6,0,281970
252,40-50,0,0,0,0,0,0,0.8,0,281970
252,40-50,1,0,1,0,0,0,-0.1,0,281970
252,40-50,0,1,0,0,0,1,0.3,0,281970
252,40-50,0,1,0,0,0,2,0.2,0,281970
252,40-50,0,1,1,1,0,0,-0.3,0,281970
252,40-50,0,1,0,0,0,0,-0.3,0,281970
252,40-50,0,1,0,0,0,0,0.1,0,281970
252,40-50,0,1,0,0,1,1,0.4,0,281970
252,40-50,0,1,1,0,1,1,0.1,0,281970
252,40-50,0,1,1,0,0,0,-0.3,0,281970
252,40-50,0,1,0,1,0,0,0.0,1,281970
252,40-50,1,1,0,1,0,0,-0.4,0,281970
252,40-50,0,0,0,0,0,2,0.2,0,281970
252,40-50,0,1,0,1,0,1,-0.2,1,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,0,1,0,0,1,0,0.6,0,281970
252,40-50,0,0,0,0,0,2,0.2,0,281970
252,40-50,0,1,0,0,1,0,0.6,0,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,1,1,0,0,0,0,0.3,0,281970
252,40-50,0,1,0,0,1,3,0.5,0,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,0,0,1,0,0,0,1.3,0,281970
252,40-50,0,1,0,1,0,0,0.2,0,281970
252,40-50,0,1,0,1,0,0,-0.2,1,281970
252,40-50,0,1,0,0,1,0,0.6,0,281970
252,40-50,0,1,0,0,1,1,0.3,0,281970
252,40-50,0,1,0,0,1,1,1.2,0,281970
252,40-50,0,1,0,0,0,2,0.2,0,281970
251,40-50,0,1,1,0,0,0,-0.3,0,282763
251,40-50,0,1,0,0,1,1,1.3,0,282763
251,40-50,0,1,0,1,0,0,0.3,0,282763
251,40-50,0,0,0,1,0,1,-0.1,0,282763
251,40-50,0,1,0,0,0,0,0.6,0,282763
251,40-50,0,1,0,0,1,0,0.8,0,282763
251,40-50,0,1,0,1,0,0,-0.1,0,282763
251,40-50,0,0,0,0,1,0,0.3,0,282763
251,40-50,0,1,1,0,0,0,-0.3,0,282763
251,40-50,0,1,0,0,0,0,0.7,0,282763
251,40-50,1,1,0,0,1,1,-0.1,0,282763
251,40-50,0,1,0,0,1,2,0.0,0,282763
251,40-50,0,0,0,0,0,0,0.4,0,282763
251,40-50,0,0,0,0,0,1,0.4,0,282763
251,40-50,0,1,0,1,0,0,0.4,0,282763
251,40-50,0,1,0,1,0,0,-0.1,0,282763
251,40-50,0,1,0,1,0,0,-0.1,0,282763
251,40-50,0,1,0,0,1,0,0.5,0,282763
251,40-50,0,1,0,0,0,1,0.4,0,282763
251,40-50,0,1,0,1,0,0,-0.1,0,282763
251,40-50,0,0,0,0,1,1,0.8,0,282763
251,40-50,0,1,0,0,1,0,0.5,0,282763
251,40-50,0,1,0,0,0,0,0.7,0,282763
251,40-50,0,1,0,0,0,1,0.4,0,282763
251,40-50,0,1,0,0,0,0,0.7,0,282763
251,40-50,0,1,0,0,0,1,0.3,0,282763
251,40-50,0,1,0,1,1,2,-0.5,0,282763
251,40-50,0,1,0,0,1,2,0.0,0,282763
251,40-50,1,1,0,0,1,1,0.1,0,282763
251,40-50,0,0,0,0,0,2,0.1,0,282763
251,40-50,0,1,0,1,0,0,-0.1,0,282763
251,40-50,0,1,0,1,1,0,0.7,0,282763
251,40-50,0,1,0,1,0,0,-0.5,1,282763
251,40-50,0,0,0,0,0,1,0.7,0,282763
251,40-50,0,1,0,0,1,2,0.2,0,282763
251,40-50,0,1,0,0,1,3,-0.4,0,282763
251,40-50,0,1,0,0,0,1,0.4,0,282763
251,40-50,0,0,0,1,0,0,0.1,0,282763
251,40-50,0,1,1,0,0,0,-0.3,0,282763
251,40-50,0,1,0,1,0,0,-0.1,0,282763
251,40-50,0,1,0,0,1,2,0.0,0,282763
251,40-50,0,0,0,0,1,2,0.0,0,282763
251,40-50,0,1,0,0,1,2,0.4,0,282763
251,40-50,0,1,0,0,1,3,0.0,0,282763
251,40-50,0,1,1,0,0,0,-0.3,0,282763
251,40-50,0,0,0,0,0,0,0.7,0,282763
251,40-50,0,1,0,0,0,0,0.7,0,282763
251,40-50,0,1,0,1,0,0,-0.3,0,282763
251,40-50,0,1,0,0,0,0,0.4,0,282763
251,40-50,0,1,0,0,0,1,0.4,0,282763
251,40-50,0,1,0,1,0,0,-0.1,0,282763
251,40-50,0,0,0,1,0,0,-0.1,0,282763
251,40-50,0,1,0,0,1,2,0.2,0,282763
251,40-50,0,1,0,0,1,2,0.0,0,282763
251,40-50,0,0,1,0,0,0,-0.3,0,282763
251,40-50,0,1,0,0,0,1,-0.6,0,282763
251,40-50,0,1,0,1,0,0,0.4,0,282763
251,40-50,0,1,0,0,1,2,0.2,0,282763
251,40-50,0,1,0,0,1,2,0.0,0,282763
251,40-50,0,0,1,0,0,0,-0.3,0,282763
251,40-50,1,1,0,1,0,0,-0.4,1,282763
251,40-50,0,1,0,1,1,0,-0.4,1,282763
251,40-50,0,1,0,0,1,4,-0.4,0,282763
251,40-50,0,1,0,0,0,1,0.3,0,282763
251,40-50,0,1,0,1,1,0,0.1,0,282763
251,40-50,0,0,1,0,0,1,-0.3,0,282763
251,40-50,0,1,0,0,1,5,1.1,0,282763
251,40-50,0,1,0,0,0,3,-0.1,0,282763
251,40-50,0,1,1,0,0,0,0.7,0,282763
251,40-50,0,1,0,0,0,1,0.4,0,282763
251,40-50,0,1,0,0,1,1,0.1,0,282763
251,40-50,0,1,0,0,1,2,0.0,0,282763
251,40-50,0,0,1,0,0,1,-0.9,0,282763
251,40-50,0,1,0,0,1,1,0.8,0,282763
251,40-50,0,1,0,0,1,0,0.5,0,282763
251,40-50,0,1,0,0,1,3,0.2,0,282763
251,40-50,0,0,1,0,0,0,-0.3,0,282763
251,40-50,0,1,0,0,0,4,-0.1,0,282763
251,40-50,0,0,0,0,1,2,0.5,0,282763
251,40-50,0,1,0,1,0,0,-0.1,0,282763
251,40-50,0,1,0,0,1,2,0.2,0,282763
251,40-50,0,1,0,0,1,1,1.2,0,282763
251,40-50,0,1,0,0,1,0,0.5,0,282763
251,40-50,0,1,0,1,0,0,-0.1,0,282763
251,40-50,0,1,0,0,0,1,0.4,0,282763
251,40-50,0,1,0,0,1,2,0.8,0,282763
251,40-50,0,1,0,1,1,2,0.1,0,282763
251,40-50,0,1,0,1,1,3,0.0,1,282763
251,40-50,0,1,0,1,0,0,0.3,0,282763
251,40-50,1,1,0,0,0,1,-0.2,0,282763
251,40-50,0,1,0,1,1,0,-0.2,0,282763
251,40-50,0,1,0,0,1,1,0.5,0,282763
251,40-50,0,1,0,2,1,1,-0.9,2,282763
251,40-50,0,1,1,0,0,1,-0.3,0,282763
251,40-50,0,1,0,1,1,1,-0.2,1,282763
251,40-50,0,1,1,0,0,0,0.2,0,282763
251,40-50,0,1,0,0,0,1,1.8,0,282763
251,40-50,0,0,0,1,0,0,-0.1,0,282763
251,40-50,0,1,1,0,0,0,-0.3,0,282763
251,40-50,0,0,0,1,0,0,-0.1,0,282763
251,40-50,0,1,0,0,1,2,0.2,0,282763
251,40-50,0,1,0,0,0,2,0.1,0,282763
251,40-50,0,1,0,0,1,0,0.5,0,282763
251,40-50,0,0,0,0,0,0,0.7,0,282763
